row_id,track,step,title,status,owner_now,remaining,verdict,owner_proposed,judged_by,basis,note,evidence
STD-ADO-028,T4,C5,스모크 주문 3건·취소 클레임 1건으로 A-1/A-2/A-4 관측 완료하기,미착수,최숙진,Y,담당맞음,최숙진,evidence-path,https://service.shopby.co.kr/order/list 3개월 3건(94554271 스모크테스터·90429233·90382966) · /claim/list/cancel 6801466 취소완료[환불없음,셀러어드민 설정·운영(코드 0),https://service.shopby.co.kr/order/list 3개월 3건(94554271 스모크테스터·90429233·90382966) · /claim/list/cancel 6801466 취소완료[환불없음] 2026-09-15 (R/R1d/evidence/63-order-list-3m.txt·62-claim-cancel.txt)
STD-ADC-001,T3,D2,회원 목록·검색·상세,작동,김동학,N,provided,최숙진,evidence-path,https://service.shopby.co.kr/member/list@2026-09-16,셀러어드민 기본 제공 기능이 이미 작동 — 개발 일 아님(확인·설정만),https://service.shopby.co.kr/member/list@2026-09-16
STD-ADC-002,T3,D2,회원등급 수동 조정,미착수,김동학,Y,담당맞음,김동학,rule-step,print-kb/wiki/policy/membership-auth.md#MEM-06 · L4 사유: grade_cd ↔ 샵바이 memberGrade 매핑이 미결(X-DEC-GRADE) — 등급가가 걸려 돈 영향,사는 시스템 미확인 — 단계 D2 기본 담당과 일치(약한 근거),print-kb/wiki/policy/membership-auth.md#MEM-06 · L4 사유: grade_cd ↔ 샵바이 memberGrade 매핑이 미결(X-DEC-GRADE) — 등급가가 걸려 돈 영향
STD-ADC-003,T3,D2,탈퇴회원 관리,작동,김동학,N,provided,최숙진,evidence-path,https://service.shopby.co.kr/member/expel@2026-09-16,셀러어드민 기본 제공 기능이 이미 작동 — 개발 일 아님(확인·설정만),https://service.shopby.co.kr/member/expel@2026-09-16
STD-ADC-004,T3,D2,프린팅머니 수동 지급·차감,미착수,김동학,Y,재배정,서희항,merged-owner_side,merged.csv t48:91 owner_side/system=webadmin,그 일이 사는 곳=webadmin,print-quote/04_design/ia.md §2.3 SM-A-42 · L4 사유: 프린팅머니가 샵바이 적립금 재해석인지 별도 원장인지 미결(X-DEC-PRINTMONEY). 고객측 충전도 no-op(SB-051 stub)
STD-ADC-005,T3,D2,쿠폰 생성·발행 관리,미착수,김동학,Y,담당맞음,김동학,rule-step,print-quote/04_design/ia.md §2.3 SM-A-43 · L4 사유: 고객측 쿠폰 조회/등록은 done(SB-049)이나 운영자 발행 화면 근거 없음,사는 시스템 미확인 — 단계 D2 기본 담당과 일치(약한 근거),print-quote/04_design/ia.md §2.3 SM-A-43 · L4 사유: 고객측 쿠폰 조회/등록은 done(SB-049)이나 운영자 발행 화면 근거 없음
STD-ADC-006,T3,D2,쿠폰 등록·사용 내역 조회,작동,김동학,N,provided,최숙진,merged-owner_side,merged.csv t48:72 owner_side/system=shopby,셀러어드민 기본 제공 기능이 이미 작동 — 개발 일 아님(확인·설정만),https://service.shopby.co.kr/promotion/coupon/list@2026-09-16
STD-ADC-007,T3,A5,공지사항 관리,작동,김동학,N,provided,최숙진,evidence-path,https://service.shopby.co.kr/board/article@2026-09-16,셀러어드민 기본 제공 기능이 이미 작동 — 개발 일 아님(확인·설정만),https://service.shopby.co.kr/board/article@2026-09-16
STD-ADC-008,T3,A5,FAQ 관리,작동,김동학,N,provided,최숙진,evidence-path,https://service.shopby.co.kr/board@2026-09-16,셀러어드민 기본 제공 기능이 이미 작동 — 개발 일 아님(확인·설정만),https://service.shopby.co.kr/board@2026-09-16
STD-ADC-009,T3,A5,상품Q&A 답변 관리,작동,김동학,N,provided,최숙진,evidence-path,https://service.shopby.co.kr/product/inquiry@2026-09-16,셀러어드민 기본 제공 기능이 이미 작동 — 개발 일 아님(확인·설정만),https://service.shopby.co.kr/product/inquiry@2026-09-16
STD-ADC-010,T3,A5,1:1 문의 답변 관리,작동,김동학,N,provided,최숙진,evidence-path,https://service.shopby.co.kr/inquiry@2026-09-16,셀러어드민 기본 제공 기능이 이미 작동 — 개발 일 아님(확인·설정만),https://service.shopby.co.kr/inquiry@2026-09-16
STD-ADC-011,T3,A5,이용후기(리뷰) 관리·블라인드,작동,김동학,N,provided,최숙진,evidence-path,https://service.shopby.co.kr/review@2026-09-16,셀러어드민 기본 제공 기능이 이미 작동 — 개발 일 아님(확인·설정만),https://service.shopby.co.kr/review@2026-09-16
STD-ADC-012,T3,A5,대량견적/기업상담/디자인상담 접수 관리,미착수,김동학,Y,담당맞음,김동학,rule-step,print-quote/04_design/ia.md §2.3 SM-A-32 SM-A-33 SM-A-34 · L4 사유: 대량견적·기업상담·디자인상담 접수 관리 화면 근거 없음,사는 시스템 미확인 — 단계 A5 기본 담당과 일치(약한 근거),print-quote/04_design/ia.md §2.3 SM-A-32 SM-A-33 SM-A-34 · L4 사유: 대량견적·기업상담·디자인상담 접수 관리 화면 근거 없음
STD-ADC-013,T3,A5,메인/기획전 배너 관리,미착수,김동학,Y,담당맞음,김동학,rule-step,print-quote/04_design/ia.md §2.1 메인 · L4 사유: 메인 배너·BEST 큐레이션의 데이터원이 legacy mock 빈배열/정적 상수(SB-002 stub·SB-003 partial) — ,사는 시스템 미확인 — 단계 A5 기본 담당과 일치(약한 근거),print-quote/04_design/ia.md §2.1 메인 · L4 사유: 메인 배너·BEST 큐레이션의 데이터원이 legacy mock 빈배열/정적 상수(SB-002 stub·SB-003 partial) — 운영자가 바꿀 자리가 없다
STD-ADC-014,T3,A5,인쇄 가이드 콘텐츠 관리,구현-미검증,김동학,Y,분할,서희항+최숙진,merged-owner_side,"merged.csv t49:3,t49:147,t49:148 owner_side/system=webadmin","인쇄 가이드 콘텐츠 관리 — 관리 화면·도구=서희항 / 표시명·태그·비고 채우기=최숙진(역할①). [직접 확인 260919] raw/webadmin/webadmin/config/urls.py:73-74 guide_file_md 화면 실재 · :81-83 guide_save 주석 「표시명·태그·순서·비고만 갱신」 · _workspace/_foundation/live-snapshot/snap_20260827_1422/t_prd_guide_files.csv 504행/88상품에서 orig_file_nm·file_key 는 전건 채워졌는데 guide_nm·tags·note 는 **전건 공란** → 도구는 있고 내용이 비었다. [원장 결함] 이 행의 check_method 는 「샵바이 셀러어드민에서 화면이 열리면 완료」인데 evidence 는 webadmin 이다 — 확인처 불일치, 교정 필요",raw/webadmin/webadmin/config/urls.py:72-87 가이드파일 업로드/관리 · raw/webadmin/webadmin/catalog/s3_guide.py:266-350
STD-ADC-015,T3,A5,매장(거래처) 게시판 관리,미착수,김동학,Y,담당맞음,김동학,evidence-path,"L3/legacy-normalized.json#F-096,IA-096,SCOPE-096 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:97 · docs/huni",,"L3/legacy-normalized.json#F-096,IA-096,SCOPE-096 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:97 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A97:K97 || P1판정(260902): huni-skin-shopby 전수 grep '거래처 게시판|매장' 0건 · 운영자 기능은 셀러어드민 소관"
STD-ADC-016,T3,A5,체험단 모집·신청내역 관리(운영자),미착수,김동학,Y,담당맞음,김동학,evidence-path,"L3/legacy-normalized.json#F-121,IA-121,SCOPE-121 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:122 · docs/hun",,"L3/legacy-normalized.json#F-121,IA-121,SCOPE-121 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:122 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A122:K122 || P1판정(260902): huni-skin-shopby 전수 grep '체험단' 0건"
STD-ADC-017,T3,D2,[구IA#73] 회원관리 (주문내역/정보확인),미실측,최숙진,Y,담당맞음,최숙진,merged-owner_side,merged.csv t48:85 owner_side/system=shopby,셀러어드민 설정·운영(코드 0),IA No.73 회원관리 · 샵바이 회원관리(R1d)
STD-FIN-001,T5,E1,월별 매출 통계,작동,김동학,N,provided,최숙진,evidence-path,https://service.shopby.co.kr/statistic/sales/period@2026-09-16 21:33,셀러어드민 기본 제공 기능이 이미 작동 — 개발 일 아님(확인·설정만),https://service.shopby.co.kr/statistic/sales/period@2026-09-16 21:33
STD-FIN-002,T5,E1,일별/기간별 매출 조회,작동,김동학,N,provided,최숙진,evidence-path,https://service.shopby.co.kr/statistic/sales/period@2026-09-16 21:33,셀러어드민 기본 제공 기능이 이미 작동 — 개발 일 아님(확인·설정만),https://service.shopby.co.kr/statistic/sales/period@2026-09-16 21:33
STD-FIN-003,T5,E1,결제수단별 매출 집계,작동,김동학,N,provided,최숙진,evidence-path,https://service.shopby.co.kr/statistic/sales/period@2026-09-16 21:33,셀러어드민 기본 제공 기능이 이미 작동 — 개발 일 아님(확인·설정만),https://service.shopby.co.kr/statistic/sales/period@2026-09-16 21:33
STD-FIN-004,T5,E1,상품별 판매 통계,작동,김동학,N,provided,최숙진,evidence-path,https://service.shopby.co.kr/statistic/sales/period@2026-09-16 21:33,셀러어드민 기본 제공 기능이 이미 작동 — 개발 일 아님(확인·설정만),https://service.shopby.co.kr/statistic/sales/period@2026-09-16 21:33
STD-FIN-005,T5,E1,상품군별 매출 비중,작동,김동학,N,provided,최숙진,evidence-path,https://service.shopby.co.kr/statistic/sales/period@2026-09-16 21:33,셀러어드민 기본 제공 기능이 이미 작동 — 개발 일 아님(확인·설정만),https://service.shopby.co.kr/statistic/sales/period@2026-09-16 21:33
STD-FIN-006,T5,E1,회원/비회원 주문 비중,작동,김동학,N,provided,최숙진,evidence-path,https://service.shopby.co.kr/statistic/sales/period@2026-09-16 21:33,셀러어드민 기본 제공 기능이 이미 작동 — 개발 일 아님(확인·설정만),https://service.shopby.co.kr/statistic/sales/period@2026-09-16 21:33
STD-FIN-007,T5,E1,공정/팀별 작업량 통계,미착수,최숙진,Y,담당맞음,최숙진,merged-owner_side,merged.csv t50:57 owner_side/system=mes,MES 현행 기능·생산 현장 운영 — 신규 개발이면 외부(MES 담당),print-kb/wiki/policy/custom-dev.md#CST-09 · L4 사유: 제작상품 팀별통계(Excel)가 legacy 에 있으나 구현 근거 없음
STD-FIN-008,T5,E1,PG 정산 대사,미착수,김동학,Y,재배정,최숙진,rule-step,print-kb/wiki/policy/order-payment.md#PAY-02 · L4 사유: 샵바이 정산이 라인 salePrice/addPrice 를 권위로 쓰는지 미관측(X-SETTLE-AUTH) — 대사 설계,사는 시스템 미확인 — 단계 E1 기본 담당과 불일치(약한 근거·실측 필요),print-kb/wiki/policy/order-payment.md#PAY-02 · L4 사유: 샵바이 정산이 라인 salePrice/addPrice 를 권위로 쓰는지 미관측(X-SETTLE-AUTH) — 대사 설계 이전 단계
STD-FIN-009,T5,E1,적립금(프린팅머니) 부채 집계,미착수,김동학,Y,재배정,최숙진,rule-step,print-kb/wiki/policy/mypage.md#MYP-02 · L4 사유: 고객측 포인트 잔액 조회는 done(SB-050)이나 부채 집계 화면 없음. 적립금 만료 기본값도 미명문화(X-MIG-EXPIRY),사는 시스템 미확인 — 단계 E1 기본 담당과 불일치(약한 근거·실측 필요),print-kb/wiki/policy/mypage.md#MYP-02 · L4 사유: 고객측 포인트 잔액 조회는 done(SB-050)이나 부채 집계 화면 없음. 적립금 만료 기본값도 미명문화(X-MIG-EXPIRY)
STD-FIN-010,T5,E1,외주 발주/정산 엑셀 산출,미착수,김동학,Y,재배정,최숙진,rule-step,print-quote/04_design/ia.md §2.3 SM-A-55 · L4 사유: 굿즈 발주/정산 Excel 이 legacy 에 있으나 구현 근거 없음,사는 시스템 미확인 — 단계 E1 기본 담당과 불일치(약한 근거·실측 필요),print-quote/04_design/ia.md §2.3 SM-A-55 · L4 사유: 굿즈 발주/정산 Excel 이 legacy 에 있으나 구현 근거 없음
STD-FIN-011,T5,E1,쿠폰/할인 사용액 집계,작동,김동학,N,provided,최숙진,evidence-path,https://service.shopby.co.kr/statistic/promotion/additionalDiscount@2026-09-16,셀러어드민 기본 제공 기능이 이미 작동 — 개발 일 아님(확인·설정만),https://service.shopby.co.kr/statistic/promotion/additionalDiscount@2026-09-16
STD-FIN-012,T5,E1,통계·주문 데이터 엑셀 내보내기,미착수,김동학,Y,재배정,최숙진,rule-step,print-quote/04_design/ia.md §2.3 SM-A-56 팀별통계 Excel · L4 사유: 엑셀 내보내기는 legacy 통계 2건에 부분 포함(1:N) — 전역 내보내기 기능으로는 미구현,사는 시스템 미확인 — 단계 E1 기본 담당과 불일치(약한 근거·실측 필요),print-quote/04_design/ia.md §2.3 SM-A-56 팀별통계 Excel · L4 사유: 엑셀 내보내기는 legacy 통계 2건에 부분 포함(1:N) — 전역 내보내기 기능으로는 미구현
STD-FIN-013,T5,E1,[구IA#47] 계좌관리 (원장용 계좌 등록),미착수,신우진,Y,재배정,최숙진,rule-step,docs/huni/후니정기미팅 정리260915.html 「프린팅머니 원장 — 후니 웹어드민이 잔액·원장 보유 · 배치 미정」,사는 시스템 미확인 — 단계 E1 기본 담당과 불일치(약한 근거·실측 필요),docs/huni/후니정기미팅 정리260915.html 「프린팅머니 원장 — 후니 웹어드민이 잔액·원장 보유 · 배치 미정」
STD-FIN-014,T5,E1,[구IA#49] 업체별 미수금,미착수,신우진,Y,재배정,최숙진,rule-step,IA No.49 업체별 미수금 · 9/15 회의 원장 배치 미정 · webadmin 해당 화면 없음 @ 2026-09-16 21:28,사는 시스템 미확인 — 단계 E1 기본 담당과 불일치(약한 근거·실측 필요),IA No.49 업체별 미수금 · 9/15 회의 원장 배치 미정 · webadmin 해당 화면 없음 @ 2026-09-16 21:28
STD-FIN-015,T5,E1,[구IA#79] 인쇄/제본 상품통계 (상세보기),미실측,신우진,Y,재배정,최숙진,merged-owner_side,merged.csv t48:68 owner_side/system=shopby,셀러어드민 설정·운영(코드 0),IA No.79 인쇄/제본 상품통계 · webadmin 통계 화면 없음 @ 2026-09-16 21:28 · 샵바이 통계(R1d)
STD-FIN-016,T5,E1,[구IA#80] 굿즈 상품통계 (상세보기),미실측,신우진,Y,재배정,최숙진,merged-owner_side,merged.csv t48:69 owner_side/system=shopby,셀러어드민 설정·운영(코드 0),IA No.80 굿즈 상품통계 · 동 79
STD-FIN-017,T5,E1,[구IA#81] 패키지 상품통계 (상세보기),미실측,신우진,Y,재배정,최숙진,merged-owner_side,merged.csv t48:70 owner_side/system=shopby,셀러어드민 설정·운영(코드 0),IA No.81 패키지 상품통계 · 동 79
STD-FIN-018,T5,E1,[구IA#82] 수작 상품통계 (상세보기),미실측,신우진,Y,재배정,최숙진,merged-owner_side,merged.csv t48:71 owner_side/system=shopby,셀러어드민 설정·운영(코드 0),IA No.82 수작 상품통계 · 동 79
STD-FIN-019,T5,E1,[구IA#84] 굿즈 발주/정산 (Excel 다운),미착수,최숙진,Y,담당맞음,최숙진,rule-step,IA No.84 굿즈 발주/정산 Excel · MES 현행(auto-vs-human §2.7) · webadmin 없음 @ 2026-09-16 21:28,사는 시스템 미확인 — 단계 E1 기본 담당과 일치(약한 근거),IA No.84 굿즈 발주/정산 Excel · MES 현행(auto-vs-human §2.7) · webadmin 없음 @ 2026-09-16 21:28
STD-FIN-020,T5,E1,"가상계좌 정산한도 1,000만 원 초과 시 처리 방안",미착수,외부(토스페이먼츠),Y,미정,외부(토스페이먼츠),rule-track,후니정기미팅 정리260915.html §프린팅머니 · 미결 4,사내 4담당 경계 밖(외부·미정) — 이번 재판정 대상 아님,후니정기미팅 정리260915.html §프린팅머니 · 미결 4
STD-FIN-021,T5,E1,적립금·증빙 데이터의 MS·이카운트 연동 방식,미착수,김용기,Y,재배정,최숙진,rule-step,"후니정기미팅 정리260915.html §증빙서류 · 미결 3 / 후니-오픈잔여작업-실무진안내_260909.html §항목 4 · 결정 필요 — 증빙서류, 이카운트 연동 방안",사는 시스템 미확인 — 단계 E1 기본 담당과 불일치(약한 근거·실측 필요),"후니정기미팅 정리260915.html §증빙서류 · 미결 3 / 후니-오픈잔여작업-실무진안내_260909.html §항목 4 · 결정 필요 — 증빙서류, 이카운트 연동 방안"
STD-SYS-001,T5,E1,관리자 계정 등록·관리,부분,김동학,Y,담당맞음,김동학,evidence-path,SB-059 stub — huni-skin-shopby/src/app/(admin)/admin/page.tsx:1-8 (자리표시) · WA-058 partial — raw/webadmin/webadmin/catalo,,SB-059 stub — huni-skin-shopby/src/app/(admin)/admin/page.tsx:1-8 (자리표시) · WA-058 partial — raw/webadmin/webadmin/catalog/admin.py:2242-2310
STD-SYS-002,T5,E1,역할 기반 세분 권한 제어,부분,김동학,Y,담당맞음,김동학,evidence-path,SB-060 partial — huni-skin-shopby/src/proxy.ts:21-23 (ADMIN 검사 미활성 주석) · src/lib/api/hooks/use-admins.ts:20,,SB-060 partial — huni-skin-shopby/src/proxy.ts:21-23 (ADMIN 검사 미활성 주석) · src/lib/api/hooks/use-admins.ts:20
STD-SYS-003,T5,E1,관리자 작업 감사로그,작동,김동학,N,provided,최숙진,evidence-path,https://service.shopby.co.kr/PrivacyAccessHistories@2026-09-16,셀러어드민 기본 제공 기능이 이미 작동 — 개발 일 아님(확인·설정만),https://service.shopby.co.kr/PrivacyAccessHistories@2026-09-16
STD-SYS-004,T5,E1,PG 연동 설정,부분,김동학,Y,재배정,최숙진,merged-owner_side,merged.csv t48:18 owner_side/system=shopby,셀러어드민 설정·운영(코드 0),SB-033 done — huni-skin-shopby/src/lib/payments/ncp-pay.ts:47-70 · src/app/api/pay-config/route.ts:8 / SB-032 absent — src/components/checkout/checkout-form.tsx:8-9 ('PG 연동은 후속 — 현재는 무통장만 동작')
STD-SYS-005,T5,E1,배송비 정책 설정,부분,김동학,Y,재배정,최숙진,merged-owner_side,merged.csv t48:32 owner_side/system=shopby,셀러어드민 설정·운영(코드 0),print-kb/wiki/policy/shipping.md#SHIP-02 · L4 사유: 도서산간 권역 정책 미확정(1차 W7-9).
