row_id,data_role,track,step,title,std_ids,owner_name,target_date,effort_lb_days,week_plus_cnt,undetermined_cnt,nondev_cnt,open_rows,date_basis,evidence,check_method,prereq,status,data_owner,data_work,api_path,api_evidence,forced_by_impl,api_basis,wait_target,irreversible,note,source
STD-B2B-004,detail,T6,D5,후불 여신한도 설정,STD-B2B-004,김동학,,,,,,,,print-kb/wiki/policy/custom-dev.md#CST-07 · L4 사유: F-141 후불결제(돈·주문) 미착수.,webadmin 또는 셀러어드민에서 「후불 여신한도 설정」 화면을 열어 거래처 1건으로 값이 저장·조회되면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,D5 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=1주+,ledger-v4
STD-B2B-005,detail,T6,D5,후불 주문 승인·미결제 관리,STD-B2B-005,김동학,,,,,,,,print-kb/wiki/policy/order-mgmt.md#OMG-04 · L4 사유: 후불 승인·미결제 관리 L2 무근거.,webadmin 또는 셀러어드민에서 「후불 주문 승인·미결제 관리」 화면을 열어 거래처 1건으로 값이 저장·조회되면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,D5 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=1주+,ledger-v4
STD-B2B-006,detail,T5,E1,월 마감 청구서 발행,STD-B2B-006,김동학,,,,,,,,print-kb/wiki/policy/operations.md#OPS-05 월단위 마감 · L4 사유: 돈 걸림(F-098). 원장 월마감 미구현.,webadmin 또는 셀러어드민에서 「월 마감 청구서 발행」 화면을 열어 거래처 1건으로 값이 저장·조회되면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,E1 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=1주+,ledger-v4
STD-B2B-007,detail,T5,E1,업체별 미수금 관리,STD-B2B-007,김동학,,,,,,,,print-quote/04_design/ia.md §2.3 SM-A-06 · L4 사유: 돈 걸림(F-099).,webadmin 또는 셀러어드민에서 「업체별 미수금 관리」 화면을 열어 거래처 1건으로 값이 저장·조회되면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,E1 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=1주+,ledger-v4
STD-B2B-008,detail,T6,D5,거래처 원장(온·오프라인 통합),STD-B2B-008,김동학,,,,,,,,print-kb/wiki/policy/custom-dev.md#CST-06 · L4 사유: 온·오프라인 통합 원장 + 계좌관리. 전부 CUSTOM.,webadmin 또는 셀러어드민에서 「거래처 원장(온·오프라인 통합)」 화면을 열어 거래처 1건으로 값이 저장·조회되면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,D5 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=1주+,ledger-v4
STD-B2B-009,detail,T6,D5,원장 데이터 파일 생성(.txt 연계),STD-B2B-009,김동학,,,,,,,,print-quote/04_design/ia.md §2.3 SM-A-02 .txt 생성 · L4 사유: .txt 연계 생성 미구현.,webadmin 또는 셀러어드민에서 「원장 데이터 파일 생성(.txt 연계)」 화면을 열어 거래처 1건으로 값이 저장·조회되면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,D5 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=1주+,ledger-v4
STD-B2B-010,detail,T5,E1,대량 견적 요청 접수·회신,STD-B2B-010,김동학,,,,,,,,SB-056 absent(문의 라우트 부재),webadmin 또는 셀러어드민에서 「대량 견적 요청 접수·회신」 화면을 열어 거래처 1건으로 값이 저장·조회되면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,E1 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=1주+,ledger-v4
STD-B2B-011,detail,T5,E1,견적서 발행(사업자 양식),STD-B2B-011,김동학,,,,,,,,print-quote/04_design/ia.md §2.1 대량견적 파생 · L4 사유: F-051 견적서 생성·다운로드는 L4a 도메인 std 와도 물린다 — legacy 1:N 공유(§4-2).,webadmin 또는 셀러어드민에서 「견적서 발행(사업자 양식)」 화면을 열어 거래처 1건으로 값이 저장·조회되면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,E1 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=1주+,ledger-v4
STD-B2B-012,detail,T5,D4,세금계산서 일괄 발행,STD-B2B-012,미정,,,,,,,,SB-053 stub — document-section.tsx:1-6 · D-18 endpoint='(호출 지점 없음)',셀러어드민(service.shopby.co.kr) 정산/세금계산서 메뉴에서 「일괄 발행」을 실행해 발행 결과 1건의 금액이 해당 주문의 결제금액과 원 단위까지 같은 것이 화면에 보이면 완료. 메뉴가 없으면 「셀러어드민에 세금계산서 일괄 발행 없음」을 비고에 적고 개발 항목으로 전환한다.,—,미착수,huni,dev,none,샵바이 비경유,,D4 · 매칭 규칙 없음,,,분류=미판정 · 오픈차단여부=작업 항목 · 작업량=미판정 · 소요 미합산(분류=미판정),ledger-v4
STD-B2B-013,detail,T5,E1,[구IA#45] 거래처관리 (등록/수정/처리),STD-B2B-013,신우진,,,,,,,,docs/huni/후니프린팅_IA.xlsx 「IA 확인」 No.45 · webadmin 사이드바 33화면에 거래처 없음 @ 2026-09-16 21:28 · 셀러어드민 미확인(R1d),"거래처(B2B) 관리를 샵바이 회원등급으로 대체할지 결정하고, 결정 문장 1줄과 결정일(YYYY-MM-DD)이 `R/R3/decisions-for-pm.md` §A-1(오픈 범위) 의 STD-B2B-013 줄에 기재되어 있으면 완료 (기록처: 모범 STD-SYS-027 형식).",—,미실측,nhn,config,admin-manual,해당 엔드포인트 없음 (셀러어드민 화면으로만 제공),N,nhn · Server API 대응 규칙 없음,,,분류=이슈 · 오픈차단여부=작업 항목 · 작업량=1일 · 소요 미합산(분류=이슈),ledger-v4
STD-B2B-014,detail,T5,E1,[구IA#46] 매장게시판,STD-B2B-014,신우진,,,,,,,,IA No.46 매장게시판 · webadmin 해당 없음 @ 2026-09-16 21:28,"매장게시판을 1차 범위에서 뺄지 결정하고, 결정 문장 1줄과 결정일(YYYY-MM-DD)이 `R/R3/decisions-for-pm.md` §A-1(오픈 범위) 의 STD-B2B-014 줄에 기재되어 있으면 완료 (기록처: 모범 STD-SYS-027 형식).",—,미실측,nhn,config,admin-manual,해당 엔드포인트 없음 (셀러어드민 화면으로만 제공),N,nhn · Server API 대응 규칙 없음,,,분류=이슈 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=이슈),ledger-v4
STD-B2B-015,detail,T6,D5,[구IA#91] 주문관리-후불결제,STD-B2B-015,신우진,,,,,,,,IA No.91 주문관리-후불결제 · 9/15 회의 결제수단 표(가상계좌 미신청·토스 제외) · webadmin 없음,"후불결제(B2B)를 1차 범위에서 뺄지 결정하고, 결정 문장 1줄과 결정일(YYYY-MM-DD)이 `R/R3/decisions-for-pm.md` §A-1(오픈 범위) 의 STD-B2B-015 줄에 기재되어 있으면 완료 (기록처: 모범 STD-SYS-027 형식).",—,미실측,huni,dev,none,샵바이 비경유,,D5 · 매칭 규칙 없음,,,분류=이슈 · 오픈차단여부=오픈 무관 · 작업량=1일 · 소요 미합산(분류=이슈),ledger-v4
STD-ADP-001,detail,T2,A1,사이즈 마스터 등록·관리,STD-ADP-001,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/catalog/tsizsizes/@2026-09-16 21:28,기준정보 › 사이즈정보에서 사이즈 하나를 열어 재단·작업·여백이 보이면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-002,detail,T2,A1,소재(자재) 마스터 등록·관리,STD-ADP-002,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/master/mat/@2026-09-16 21:28,기준정보 › 자재정보에서 상위 자재를 눌러 하위 표가 열리면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-003,detail,T2,A1,용지·평량 마스터 관리,STD-ADP-003,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/paper-management/@2026-09-16 21:28,용지 관리에서 용지를 골라 [단가] 탭 배지 숫자가 보이면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-004,detail,T2,A1,도수/색상 코드 관리,STD-ADP-004,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/catalog/tclrcolorcounts/@2026-09-16 21:28,도수정보·인쇄옵션 목록이 열리고 상품 뷰어 도수 섹션에 표시명을 붙일 수 있으면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-005,detail,T2,A1,공정(후가공) 마스터 관리,STD-ADP-005,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/master/proc/@2026-09-16 21:33,공정정보에서 공정 하나의 「사용 상품」 배지를 눌러 상품 목록 팝업이 뜨면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-006,detail,T2,A1,공정 택일그룹 관리,STD-ADP-006,서희항,,,,,,,,raw/webadmin/webadmin/catalog/admin.py:1595 '(제거됨 — Phase 7/07-08) 공정 택일그룹 모델: 옵션그룹으로 흡수·DROP' · raw/webadmin/webadmin/config/urls.py:356-360 옵션그룹 CRUD,상품 뷰어 옵션에서 단일선택 그룹을 만들어 위젯이 택1 컨트롤로 그리면 완료.,—,구현-미검증,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-007,detail,T2,A1,판형(출력판형)·판걸이수 관리,STD-ADP-007,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/product-viewer/?prd=PRD_000069@2026-09-16 21:30,상품 뷰어 「판형」 섹션에 판형·출력용지유형·기본판형여부가 보이면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-008,detail,T2,A1,제본 방식 마스터 관리,STD-ADP-008,서희항,,,,,,,,raw/webadmin/webadmin/config/urls.py:320-330 책등(spine) 계산 규칙 · raw/webadmin/webadmin/catalog/spine_calc.py:1,공정정보 목록 「책등계산」 열 아이콘을 눌러 설정 팝업이 열리면 완료.,—,구현-미검증,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-009,detail,T2,A1,기초코드 논리삭제·이름변경 정책 적용,STD-ADP-009,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/basecode-master/@2026-09-16 21:28,기초코드정보에서 항목을 삭제해 목록에서만 숨고 DB 에 남으면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-010,detail,T2,A1,인쇄/제본 상품 등록,STD-ADP-010,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/product-viewer/@2026-09-16 21:28,상품정보에서 상품을 추가하고 상품 뷰어에서 사이즈·자재·공정을 연결할 수 있으면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-011,detail,T2,A1,굿즈 상품 등록,STD-ADP-011,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/product-viewer/?prd=PRD_000146@2026-09-16 21:30,굿즈 상품(아크릴키링)을 상품 뷰어에서 열어 구성이 보이면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-012,detail,T2,A1,포장재 상품 등록,STD-ADP-012,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/sku-catalog/@2026-09-16 21:28,OPP봉투 같은 기성 상품이 상품 뷰어·기본사양가에 보이면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-013,detail,T2,A1,상품-카테고리 귀속(다중분류),STD-ADP-013,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/catalog/tprdproducts/@2026-09-16 21:32,상품정보 편집에서 카테고리 두 곳을 붙이고 저장 시 주카테고리 안내가 뜨면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-014,detail,T2,A1,상품 진열/노출 상태 관리,STD-ADP-014,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/catalog/tprdproducts/@2026-09-16 21:32,상품정보에서 게시여부를 N 으로 저장하면 샵바이 전시가 「전시 안 함」으로 바뀌고 「자사몰」 열에 배지가 없으면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-015,detail,T2,A1,상품 상세페이지 콘텐츠 편집,STD-ADP-015,김동학,,,,,,,,huni-skin-shopby/src/app/(main)/product/[slug]/page.tsx:51-56 Pie Canvas 발행 상세탭 조회,상품 상세 탭이 페이지빌더에서 게시되어 자사몰에 보이면 완료(R1a 영역).,—,부분,huni,config,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=설정 · 오픈차단여부=작업 항목 · 작업량=2-3일 · 소요 미합산(분류=설정),ledger-v4
STD-ADP-016,detail,T2,A1,셋트(부품조립) 상품 구성 관리,STD-ADP-016,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/set-products/@2026-09-16 21:28,셋트상품 관리에서 무선책자를 열어 표지·내지 구성원과 권당 개수가 보이면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-017,detail,T2,A3,상품별 옵션그룹 구성,STD-ADP-017,서희항,,,,,,,,raw/webadmin/webadmin/config/urls.py:356-360 옵션그룹/옵션/항목 CRUD,상품 뷰어 옵션 화면에서 그룹→옵션→항목으로 들어가면 완료.,—,구현-미검증,huni,dev,none,샵바이 비경유,,A3 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-018,detail,T2,A3,옵션 항목 ↔ 차원 참조 연결,STD-ADP-018,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/tmpl-combo-md/@2026-09-16 21:28,구성템플릿 조합에서 상품을 골라 조합 시트에 자재가 붙어 있으면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A3 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-019,detail,T2,A3,옵션 참조 무결성 검증,STD-ADP-019,서희항,,,,,,,,raw/webadmin/webadmin/config/urls.py:373 상품 유효성 검증(validate),담당 개발자가 정합성 검사를 돌려 crit 0 결과를 공유하면 완료(사이트 오픈 전 --strict).,—,구현-미검증,huni,dev,none,샵바이 비경유,,A3 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-020,detail,T2,A3,추가상품 템플릿 구성,STD-ADP-020,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/sku-catalog/@2026-09-16 21:28,추가상품 템플릿 카탈로그 「편집」으로 들어가 선택값을 고칠 수 있으면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A3 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-021,detail,T2,A3,제약규칙 등록(UI 폼빌더),STD-ADP-021,서희항,,,,,,,,raw/webadmin/webadmin/config/urls.py:371 제약규칙(JSONLogic) 관리 · raw/webadmin/webadmin/catalog/models.py:801 제약 모델,상품 뷰어 제약 편집에서 조건 그룹을 추가하고 저장되면 완료.,—,구현-미검증,huni,dev,none,샵바이 비경유,,A3 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-022,detail,T2,A3,제약규칙 시뮬레이션·미리보기,STD-ADP-022,서희항,,,,,,,,raw/webadmin/webadmin/config/urls.py:169 price_sim_constraints — '제약 cascade: 현재 선택 → 각 차원 불가값(비활성)',제약 편집 화면 「이 조합 검사」로 금지 조합이 빨갛게 표시되면 완료.,—,구현-미검증,huni,dev,none,샵바이 비경유,,A3 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ADP-023,detail,T2,A2,가격공식 등록·상품 바인딩,STD-ADP-023,서희항,,,,,,,,https://huni-admin.printly.co.kr/admin/price-viewer/?prd=PRD_000069@2026-09-16 21:30,가격 뷰어에서 상품에 공식을 연결하면 「현재 적용」으로 바뀌면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A2 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
